Longitude,Latitude
127.202579515269,34.7222877672827
127.014060960255,34.6462629784926
126.97461762685,34.5011161497246
126.82330405995,34.4516467033636
126.735864611738,34.4521877996999
126.577524938614,34.3310306522515
126.481126783679,34.4095071380756
126.370010082851,34.5423871156513
126.287277571777,34.683809482289
126.339016285944,34.6693050271074
126.371595334604,34.7788770030656
126.325787111354,34.9538436216365
126.302203352514,35.0794901126997
126.355529371159,35.1424367900515
126.353051844242,35.2021593655306
126.392483762671,35.3635099785237
126.422111233195,35.3919854893561
126.484133000504,35.5203889334826
126.513556509612,35.5796950019337
126.559105376446,35.6991684269925
126.749192586299,35.7628284781954
126.723325386542,35.8609404641907
126.738514882821,35.8997649689659
126.634235139477,35.9529623097591
126.685009706342,36.0224287232237
126.504255371692,36.1273236384002
126.552899219998,36.251135891896
126.505244065519,36.4133446702585
126.497143231504,36.460379942798
126.508971507764,36.6399931223327
126.409330341399,36.6711828309
126.359601948161,36.7455199117608
126.334907652331,36.6057087711017
126.404733436281,36.4348130267728
126.319234811259,36.5025659763789
126.280894537605,36.6797760430059
126.178521201878,36.6943487501753
126.297244348123,36.9658646128135
126.372199659587,37.0108320169003
126.514717682075,36.9587886828772
126.530031910715,36.9794120806633
126.578648779109,36.9919859827984
126.717330419163,37.3615863287819
126.613617203084,37.4894723537542
126.572731863181,37.6240284808834
126.654647876018,37.6743864379269
126.138952421333,37.7789022999937
125.870148864287,37.889873348524
125.730240846981,38.0125329183749
125.601641218416,38.005378074391
125.670960930287,37.929856049742
125.61890238902,37.7831131277408
125.459709796849,37.7647299281483
125.351253932393,37.7305687871417
125.363827885238,37.7895380310879
125.512932078081,37.872703178587
125.422148825472,37.8729936463542
125.314967045644,37.8215500886383
125.297076669312,37.8848977471503
125.167863932299,37.8717655226062
124.99808945741,37.9341386691451
125.132204808685,38.0086707690225
125.249301900733,38.0441357858681
125.085659598853,38.0977234757186
124.857988838527,38.1137944762748
124.670264213606,38.1377508797137
124.861506386458,38.2365156682271
124.893259018058,38.3765696521814
124.996675643207,38.5220812674787
125.074459165672,38.5477692568714
125.178116641815,38.6622171237095
125.378692301553,38.6773134530893
125.466220612518,38.7573308117289
125.273881528442,38.7024848486196
125.146669637397,38.8525465554205
125.223149660083,39.0075435778974
125.338641039569,39.1634858188528
125.351763111147,39.4672085242499
125.313259553088,39.5420854255751
125.01369971181,39.6360054445666
124.822246540431,39.7391302438918
124.752213186207,39.6611310374853
124.623892533742,39.6455397498267
124.575269364299,39.8214713991384
124.375064892835,39.8370557358356
124.250537985499,39.8291794919984
124.252440378976,39.9232049283893
124.061353147962,39.8441048630066
123.849718631569,39.8595782544516
123.665590935498,39.8755444927455
123.582092414944,39.8278749483554
123.46725813142,39.7667772752723
123.346895799648,39.8167774194937
123.22053498744,39.7215363377519
123.105227940862,39.681464632558
122.888637923689,39.630433449459
122.697010993606,39.5278203191566
122.538256778751,39.5223281288446
122.461779071266,39.4254778421544
122.274377541172,39.3536414349258
122.109517144265,39.2268235284052
122.108571619462,39.142500046306
122.011569056721,39.055757739383
121.855442330116,39.0105806580185
121.764647276369,39.0254961991666
121.667145449009,39.0220349817516
121.651323853498,38.8928020656299
121.528706220931,38.8395565663643
121.300918380681,38.8101592764992
121.142486189409,38.7442776040617
121.129635652227,38.9091522003665
